"NO","PACKAGING TYPE","PO NO.","ITEM NO.","BRAND","BATERY TYPE","CELL GRADE","ITEM REMARK 1","REMARK","DESTINATION","ORDER QTY","CR DATE","CURRENCY","PRICE","SALES AMOUNT","CR MONTH","SALES MONTH","TERM","STANDARD PRICE","STOCK WAREHOUSE","STOCK IN TRANSIT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"70","AUTO SHRINK LR6 (2S) FU INSP","'18FI004","30153","MITSUBISHI GD LR6 2S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","20000","15-FEB-18","US$","0.1163","2326","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","AUTO SHRINK LR6 (2S) FU INSP","'18FI010","30153","MITSUBISHI GD LR6 2S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","34000","15-MAR-18","US$","0.1163","3954.2","3","3","FOB","0","0","0","0","0","0","0","34,000","3,954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","AUTO SHRINK LR6 (2S) FU INSP","'18FI015","30153","MITSUBISHI GD LR6 2S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","18000","13-APR-18","US$","0.1163","2093.4","4","4","FOB","0","0","0","0","0","0","0","0","0","18,000","2,093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","AUTO SHRINK LR6 (4S) FU INSP","'18FI004","28873","MITSUBISHI EM LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","360000","15-FEB-18","US$","0.1123","40428","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75,168","8,441","0","0","0","0","0","0","0","0","0","0"
"74","AUTO SHRINK LR6 (4S) FU INSP","'18FI010","28873","MITSUBISHI EM LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","640000","22-MAR-18","US$","0.1123","71872","3","3","FOB","0","0","0","0","0","0","0","640,000","71,872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","AUTO SHRINK LR6 (4S) FU INSP","'18FI015","28873","MITSUBISHI EM LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","400000","20-APR-18","US$","0.1123","44920","4","4","FOB","0","0","0","0","0","0","0","0","0","400,000","44,920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","AUTO SHRINK LR6 (4S) FU INSP","'18FI004","30323","MITSUBISHI GD LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","108000","15-FEB-18","US$","0.1095","11826","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","AUTO SHRINK LR6 (4S) FU INSP","'18FI010","30323","MITSUBISHI GD LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","156000","15-MAR-18","US$","0.1095","17082","3","3","FOB","0","0","0","0","0","0","0","156,000","17,082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","AUTO SHRINK LR6 (4S) FU INSP","'18FI015","30323","MITSUBISHI GD LR6 4S NBC","LR6","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","156000","13-APR-18","US$","0.1095","17082","4","4","FOB","0","0","0","0","0","0","0","0","0","156,000","17,082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","MULTI SHRINK LR6 (20S)","'EI18-003","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","01-FEB-18","US$","0.1005","964.8","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","MULTI SHRINK LR6 (20S)","'EI18-007","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","08-FEB-18","US$","0.1005","964.8","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","MULTI SHRINK LR6 (20S)","'EI18-022","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","14-FEB-18","US$","0.1005","964.8","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","MULTI SHRINK LR6 (20S)","'EI18-039","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","08-MAR-18","US$","0.1005","964.8","3","3","FOB","0","0","0","0","0","0","0","9,600","965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","MULTI SHRINK LR6 (20S)","'EI18-048","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","05-APR-18","US$","0.1005","964.8","4","4","FOB","0","9,600","0","0","0","0","0","9,600","965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","MULTI SHRINK LR6 (20S)","'EI18-058","55266","SONY SG LR6 (20S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","19200","12-APR-18","US$","0.1005","1929.6","4","4","FOB","0","0","0","0","0","0","0","0","0","19,200","1,930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","MULTI SHRINK LR03 (2S)","'FIAL17-061VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","01-FEB-18","US$","0.0784","12042.24","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","MULTI SHRINK LR03 (2S)","'FIAL18-003VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","13-FEB-18","US$","0.0784","12042.24","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","MULTI SHRINK LR03 (2S)","'FIAL18-003VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","13-FEB-18","US$","0.0784","12042.24","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","MULTI SHRINK LR03 (2S)","'FIAL18-011VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","31-MAR-18","US$","0.0784","12042.24","3","4","FOB","0","153,600","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","MULTI SHRINK LR03 (2S)","'FIAL18-012VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","06-APR-18","US$","0.0784","12042.24","4","4","FOB","0","0","0","0","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","MULTI SHRINK LR03 (2S)","'FIAL18-021VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","28-JUN-18","US$","0.0784","12042.24","6","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","MULTI SHRINK LR03 (2S)","'FIAL18-024VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","19-JUL-18","US$","0.0784","12042.24","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","MULTI SHRINK LR03 (2S)","'FIAL18-019VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","15-MAY-18","US$","0.0784","12042.24","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","MULTI SHRINK LR03 (2S)","'FIAL18-022VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","04-JUL-18","US$","0.0784","12042.24","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","MULTI SHRINK LR03 (2S)","'FIAL18-021VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","04-JUN-18","US$","0.0784","12042.24","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0"
"95","MULTI SHRINK LR03 (2S)","'FIAL18-020VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","22-MAY-18","US$","0.0784","12042.24","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0"
"96","MULTI SHRINK LR03 (2S)","'FIAL18-013VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","13-APR-18","US$","0.0784","12042.24","4","4","FOB","0","0","0","0","0","0","0","0","0","153,600","12,042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","MULTI SHRINK LR03 (2S)","'FIAL18-023VESTEL","95243","FUJITSU G LR03 2S EUN","LR03","C1","01. Global B to B","OVERSEAS OEM - VESTEL","0","153600","12-JUL-18","US$","0.0784","12042.24","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","MULTI SHRINK LR03 (2S)","'EI18-015","56281","SONY PLUS D LR03 2S UCL","LR03","C1","05. SONY","FDK E - SONY KAUNET","0","48000","21-FEB-18","US$","0.0806","3868.8","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","MULTI SHRINK LR03 (2S)","'EI18-030","56281","SONY PLUS D LR03 2S UCL","LR03","C1","05. SONY","FDK E - SONY SEND","0","48000","16-MAR-18","US$","0.0806","3868.8","3","3","FOB","0","0","0","0","0","0","0","48,000","3,869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","MULTI SHRINK LR03 (2S)","'EI18-032","56281","SONY PLUS D LR03 2S UCL","LR03","C1","05. SONY","FDK E - SONY SEND","0","24000","15-MAR-18","US$","0.0806","1934.4","3","3","FOB","0","0","0","0","0","0","0","24,000","1,934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","MULTI SHRINK LR03 (2S)","'SEND JUNE  O/F","56281","SONY PLUS D LR03 2S UCL","LR03","C1","05. SONY","FDK E - SONY SEND","0","24000","02-JUN-18","US$","0.0806","1934.4","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","24,000","1,934","0","0","0","0","0","0","0","0","0","0","0","0"
"102","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/17-169","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","725760","07-FEB-18","US$","0.0801","58133.376","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-010","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1693440","23-FEB-18","US$","0.0801","135644.544","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-012","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","725760","28-FEB-18","US$","0.0801","58133.376","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-026","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1209600","14-MAR-18","US$","0.0801","96888.96","3","3","FOB","0","0","0","0","0","0","0","1,161,216","93,013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","MULTI SHRINK LR03 AMAZON (4Sx9)","'7HCHH23A","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1548288","28-JUN-18","US$","0.0801","124017.8688","6","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","598,096","47,907","0","0","0","0","0","0","0","0","0","0","0","0"
"107","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-027","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1403136","26-MAR-18","US$","0.0801","112391.1936","3","4","FOB","0","0","1,403,136","0","0","0","0","1,403,136","112,391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-030","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1354752","25-APR-18","US$","0.0801","108515.6352","4","5","FOB","0","0","0","0","0","0","0","0","0","1,354,752","108,516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-029","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","725760","14-APR-18","US$","0.0801","58133.376","4","4","FOB","0","0","0","0","0","0","0","0","0","725,760","58,133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-048","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","590976","11-MAY-18","US$","0.0801","47337.1776","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","590,976","47,337","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-047","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","241920","15-MAY-18","US$","0.0801","19377.792","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","241,920","19,378","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-055","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1741824","06-JUN-18","US$","0.0801","139520.1024","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","189,920","15,213","1,551,904","124,308","0","0","0","0","0","0","0","0","0","0","0","0"
"113","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-056","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","580608","30-MAY-18","US$","0.0801","46506.7008","5","6","FOB","0","0","0","0","0","0","0","0","0","0","0","580,608","46,507","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-026","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1886976","07-APR-18","US$","0.0801","151146.7776","4","4","FOB","0","145,152","0","0","0","0","0","96,768","7,751","1,790,208","143,396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-029","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","96768","21-APR-18","US$","0.0801","7751.1168","4","5","FOB","0","0","0","0","0","0","0","0","0","96,768","7,751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-030","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","48384","21-APR-18","US$","0.0801","3875.5584","4","5","FOB","0","0","0","0","0","0","0","0","0","48,384","3,876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-041","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON EU","0","483840","26-APR-18","US$","0.0801","38755.584","4","5","FOB","0","0","0","0","0","0","0","0","0","296,864","23,779","186,976","14,977","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","MULTI SHRINK LR03 AMAZON (4Sx9)","'FI/18-049","88890","AMAZON BASICS US LR03 (4SX9)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1209600","22-MAY-18","US$","0.0801","96888.96","5","6","FOB","0","0","0","0","0","0","0","0","0","0","0","1,209,600","96,889","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-010","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","453600","23-FEB-18","US$","0.088","39916.8","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-014","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1159200","19-FEB-18","US$","0.088","102009.6","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-015","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1008000","21-MAR-18","US$","0.088","88704","3","4","FOB","0","0","0","0","0","0","0","1,008,000","88,704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-027","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1108800","09-MAR-18","US$","0.088","97574.4","3","3","FOB","0","0","0","0","0","0","0","907,200","79,834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","MULTI SHRINK LR03 AMAZON (4Sx25)","'848GLNSP","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","806400","08-JUN-18","US$","0.088","70963.2","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","806,400","70,963","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-041","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","504000","18-APR-18","US$","0.088","44352","4","5","FOB","0","0","0","0","0","0","0","0","0","504,000","44,352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-040","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","604800","25-APR-18","US$","0.088","53222.4","4","5","FOB","0","0","0","0","0","0","0","0","0","604,800","53,222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-048","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1058400","04-MAY-18","US$","0.088","93139.2","5","5","FOB","0","0","0","0","0","0","0","0","0","25,600","2,253","1,032,800","90,886","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-049","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","504000","10-MAY-18","US$","0.088","44352","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","504,000","44,352","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-039","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","352800","13-APR-18","US$","0.088","31046.4","4","4","FOB","0","0","0","0","0","0","0","0","0","352,800","31,046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-041","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","100800","18-APR-18","US$","0.088","8870.4","4","5","FOB","0","0","0","0","0","0","0","0","0","100,800","8,870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-039","62900","AMAZON BASICS US LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","252000","30-APR-18","US$","0.088","22176","4","5","FOB","0","0","0","0","0","0","0","0","0","252,000","22,176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-042","62902","AMAZON BASICS EU LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON EU","0","302400","05-MAY-18","US$","0.088","26611.2","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","302,400","26,611","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","MULTI SHRINK LR03 AMAZON (4Sx25)","'FI/18-058","62902","AMAZON BASICS EU LR03 (4SX25)","LR03","G07NC","10. AMAZON","OVERSEAS - AMAZON EU","0","518400","30-MAY-18","US$","0.088","45619.2","5","6","FOB","0","0","0","0","0","0","0","0","0","0","0","518,400","45,619","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-011","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","891648","17-FEB-18","US$","0.1039","92642.2272","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-011","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1596672","23-FEB-18","US$","0.1039","165894.2208","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-013","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","2384640","17-FEB-18","US$","0.1039","247764.096","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-015","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","311040","21-MAR-18","US$","0.1039","32317.056","3","4","FOB","0","0","0","0","0","0","0","311,040","32,317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-026","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1492992","02-MAR-18","US$","0.1039","155121.8688","3","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-027","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","3006720","21-MAR-18","US$","0.1039","312398.208","3","4","FOB","0","0","0","0","0","0","0","3,006,720","312,398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","AUTO SHRINK LR6 AMAZON (4Sx12)","'7HCHH23A","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","2446848","08-JUN-18","US$","0.1039","254227.5072","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","1,884,304","195,779","562,544","58,448","0","0","0","0","0","0","0","0","0","0","0","0"
"140","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-026","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1555200","07-APR-18","US$","0.1039","161585.28","4","4","FOB","0","1,451,520","0","0","0","0","0","1,430,784","148,658","124,416","12,927","0","0","0","0","67,104","6,972","0","0","0","0","0","0","0","0","0","0"
"141","AUTO SHRINK LR6 AMAZON (4Sx12)","'FI/18-027","88680","AMAZON BASICS US LR6 (4SX12)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1555200","14-APR-18","US$","0.1039","161585.28","4","4","FOB","0","0","0","0","0","0","0","0","0","1,555,200","161,585","0","0","0","0","793,856","82,482","0","0","0","0","0","0","0","0","0","0"
